DOT,Legal_Name,Business_Address,Business_City,business_county,Business_State,Business_ZIP,Years_In_Business,Number Of Trucks ,Number Of Driver,Yearly Premium,BIPD_Required,Insurer,Filing_Locale,Building_Materials,Chemicals,Coal_Coke,Commodities_Dry_Bulk,Construction,Drive_Away_Towaway,Farm_Supplies,Fresh_Produce,Grain_Feed_Hay,Garbage_Refuse_Trash,General_Freight,Household_Goods,Intermodal_Cont,Liquid_Gas,Livestock,Logs_Poles_Beams_Lumber,Machinery_Large_Objects,Meat,Metal_Sheets_Coil_Rolls,Mobil_Homes,Motor_Vehicle,Oil_Field_Equipment,Paper_Product,Passengers,Refrigerated_Food,US_Mail,Utility,Water_Well,Interstate,Intrastate_Hazmat,Intrastate_Non_Hazmat,Authorized_For_Hire,Exempt_For_Hire,Private_Property,Private_Passenger_Business,Private_Passenger_Non_Businesss,Migrant,US_Mail_Class,Federal_Gov,State_Gov,Local_Gov,Other,Passenger_Auth,Household_Auth,Hazmat,OOS,Inspection_Radius,Safety_Rating,Safety_Rating_Date,ISS,issSource,Unsafe_Driving_Score,Unsafe_Driving_Alert,HOS_Score,HOS_Alert,Driver_Fitness_Score,Driver_Fitness_Alert,Controlled_Substance_Score,Controlled_Substance_Alert,Vehicle_Maintenance_Score,Vehicle_Maintenance_Alert,Hazmat_Score,Hazmat_Alert,Crash_Score,Crash_Alert
3444547,R & R TOWING PARKING MGMT,2966 PENN AVE,MARIANNA,JACKSON,FL,32448,1,2,1,36000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,X,,,,X,X,,,,,,,,,,X,X,,X,,X,,,,,,,,X,,,X,,X,,,,,,,,,,,Y,N,108,,,15,Safety,0,,0,,0,,0,,,,,,,
3445784,TOP TRUCKING USA LOGISTICS LLC,18255 NW 68TH AVE APT 223,HIALEAH,MIAMI-DADE,FL,33015,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,606,,,,,0,,,,,,0,,,,,,,
3447154,BRAVO LOGISTICS INC,17821 NW 52ND AVE,MIAMI GARDENS,MIAMI-DADE,FL,33055,1,2,1,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1120,,,,,0,,,,,,0,,,,,,,
3447801,CURRY & THOMPSON LOGISTICS LLC,677 NORTH WASHINGTON BLVD,SARASOTA,SARASOTA,FL,34236,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2074,,,48,Safety,0,,,,,,0,,,,,,,
3447958,DCV LOGISTICS INC,9595 AMARANTE CIR UNIT 13,JACKSONVILLE,DUVAL,FL,32257,1,2,2,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1385,,,1,Safety,0,,0,,,,0,,,,,,,
3448819,ROSAM TRUCKING LLC,990 QUAYE LAKE CIRCLE APT 106,WELLINGTON,PALM BEACH,FL,33411,1,2,2,36000,1000,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,935,,,,,0,,,,,,0,,,,,,,
3449713,CLE LOGISTICS LLC,60 ALICANTE CT,KISSIMMEE,OSCEOLA,FL,34758,1,2,2,36000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,889,,,40,Safety,,,,,,,0,,,,,,,
3450017,EXPRESS J & S TRUCKING LLC,15331 SW 18TH LN,MIAMI,MIAMI-DADE,FL,33185,1,2,1,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,10,,,,,,,,,,,0,,,,,,,
3450167,BELGIAN CARRIERS LLC,26234 SW 126TH CT,HOMESTEAD,MIAMI-DADE,FL,33032,1,2,3,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,1187,CONDITIONAL,5/2/2022,95,Safety,87,Y,99,Y,,Y,0,,,,,,,
3451137,VITAL TRANSPORTATION LLC,5415 LOS PALMA VISTA DRIVE,ORLANDO,ORANGE,FL,32837,1,2,2,36000,300,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2222,,,77,Safety,,,84,Y,,,0,,,,,,,
3451224,MAZE TRANSPORT LLC,11310 S ORANGE BLOSSOM TRL #204,ORLANDO,ORANGE,FL,32837,1,2,2,36000,750,CONTINENTAL DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,834,,,1,Safety,0,,0,,,,0,,,,,,,
3451664,ALPHA DELIVERY EXPRESS INC,2704 GIRALDA CT,KISSIMMEE,OSCEOLA,FL,34743,1,2,2,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,417,,,39,Safety,0,,,,46,,0,,,,,,,
3451858,LA LEYENDA TRUCKING CORP,12016 SW 268TH TER,HOMESTEAD,MIAMI-DADE,FL,33032,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,763,,,29,Safety,,,,,,,0,,,,,,,
3453676,R2K TRANSPORTATION LLC,1511 NW 91ST AVE #931,CORAL SPRINGS,BROWARD,FL,33071,1,2,1,36000,750,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,2488,,,,,0,,,,,,0,,,,,,,
3453746,TAPANES TRUCKING LLC,529 NW 59TH AVE,MIAMI,MIAMI-DADE,FL,33126,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3453800,YR & RY TRANSPORT LLC,1023 WESTWINDS DR,DAVENPORT,POLK,FL,33837,1,2,2,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,X,,,,,,,X,,,,,,,,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3454139,ZIGGY TRUCKING LLC,1906 SW FORT KING ST,OCALA,MARION,FL,34471,1,2,1,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2266,,,77,Safety,,,80,Y,,,0,,,,,,,
3454242,AVAIL TRANSPORT SERVICES LLC,545 E TENNESSEE STREET SUITE 100A,TALLAHASSEE,LEON,FL,32308,1,2,2,36000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,X,,,,X,,,,,,X,,,,,X,,X,X,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,803,,,,,0,,,,,,0,,,,,,,
3454822,AA CARGO TRANSPORT LLC,11119 WEST OKEECHOBEE RD UNIT 137,HIALEAH GRADENS,MIAMI-DADE,FL,33018,1,2,2,36000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1194,,,32,Safety,,,,,0,,0,,,,,,,
3456305,MCM TRUCKING BUSINESS LLC,15023 SW 127TH CIRCLE PL N,MIAMI,MIAMI-DADE,FL,33186,1,2,3,36000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2254,,,45,Safety,,,,,0,,0,,,,,,,
3456844,FIGUEROA TRUCK LINE LLC,741 EVERGLADES BLVD S,NAPLES,COLLIER,FL,34117,1,2,3,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2325,,,55,Safety,93,Y,0,,0,,0,,,,,,,
3456929,N E A TRUCKING INC,1413 MATTHEW AVE,SPRING HILL,HERNANDO,FL,34609,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3457530,T-REST TRUCKING LLC,4678 S RIO GRANDE AVE APT D,ORLANDO,ORANGE,FL,32839,1,2,2,36000,750,ARTISAN & TRUCKERS CASUALTY COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1038,,,61,Safety,0,,,,,,85,Y,,,,,,
3457599,E TRANSCARGO CORP,4655 W IRLO BRONSON MEMORIAL HWY STE 104,KISSIMMEE,OSCEOLA,FL,34746,1,2,2,36000,750,MONROE GUARANTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1055,,,23,Safety,,,0,,,,0,,,,,,,
3457626,LS & J TRANSPORT LLC,3883 MARSH BLUFF DR,JACKSONVILLE,DUVAL,FL,32226,1,2,2,36000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,413,,,,,0,,,,,,0,,,,,,,
3457863,CHAPAN INC,1500 NE MIAMI PL APT 3005,MIAMI,MIAMI-DADE,FL,33132,1,2,3,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1813,,,,,,,,,,,0,,,,,,,
3458332,YBRAVO TRUCKING LLC,10102 MOORES MILL CT,TAMPA,HILLSBOROUGH,FL,33615-1621,1,2,2,36000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,2388,,,21,Safety,0,,,,0,,0,,,,,,,
3460480,RS & AR TRUCKING INC,8510 SW 15TH TER,MIAMI,MIAMI-DADE,FL,33144,1,2,2,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2203,,,42,Safety,0,,,,0,,0,,,,,,,
3461916,ROSME TRANSPORT INC,2701 W WATERS AVE APT 407,TAMPA,HILLSBOROUGH,FL,33614,1,2,2,36000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3462141,MHM TRANSPORT SERVICES INC,450 NW 32ND AVE,MIAMI,MIAMI-DADE,FL,33125,1,2,2,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2652,,,82,Safety,,,94,Y,,,22,,,,,,,
3462195,GAS EXPRESS LLC,2212 S PENINSULA DR,DAYTONA BEACH,VOLUSIA,FL,32118,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2195,,,43,Safety,,,,,,,0,,,,,,,
3462939,HARPY EAGLE TRANSPORT LLC,4813 LOBLOLLY WAY,PANAMA CITY,BAY,FL,32404,1,2,2,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,N,N,1376,,,,,0,,,,,,0,,,,,,,
3464170,AMERICAN ROUTE TRUCKING CORP,17827 SW 152ND PL,MIAMI,MIAMI-DADE,FL,33187,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1056,,,31,Safety,0,,,,,,0,,,,,,,
3464855,PRIMOS TRUCKING LLC,2404 SUMMERFIELD WAY,KISSIMMEE,OSCEOLA,FL,34741,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1323,,,,,0,,,,,,0,,,,,,,
3464889,SIMMONS TRANSPORTATION LLC,5753 HIGHWAY 85 N SUITE 1052,CRESTVIEW,OKALOOSA,FL,32536,1,2,1,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,504,,,,,0,,,,,,0,,,,,,,
3465375,SFL SUPPLY INC,25150 SW 108TH AVE,HOMESTEAD,MIAMI-DADE,FL,33032,1,2,2,36000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,911,,,35,Safety,,,,,,,0,,,,,,,
3466382,SEQUOIA GROUP LLC,17100 NORTH BAY ROAD 1302,NORTH MIAMI BEACH,MIAMI-DADE,FL,33160,1,2,2,36000,300,CONTINENTAL DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1944,,,33,Safety,,,,,0,,0,,,,,,,
3466425,GOLDEN CHILD T & C INC,7770 MERIDIAN ST,MIRAMAR,BROWARD,FL,33023,1,2,2,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3468912,YONI TRUCKING LLC,3608 SE 9TH PL APT 4,CAPE CORAL,LEE,FL,33904-4794,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1651,,,1,Safety,0,,0,,,,0,,,,,,,
3468974,KATHLEEN EXPRESS LLC,3315 W KATHLEEN ST,TAMPA,HILLSBOROUGH,FL,33607-1839,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,886,,,37,Safety,,,,,,,0,,,,,,,
3469422,PETRO EXPEDITED LLC,11112 LIMERICK DR,JACKSONVILLE,DUVAL,FL,32221,1,2,2,36000,750,INDEMNITY INSURANCE CO. OF NORTH AMERICA,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,336,,,,,0,,,,,,0,,,,,,,
3469472,M J P F TRANSPORTATION INC,22301 SW 88TH PL UNIT 301,CUTLER BAY,MIAMI-DADE,FL,33190,1,2,2,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,978,,,,,,,,,,,0,,,,,,,
3471216,ROMOR USA CORP,1030 SE 9TH AVE,HIALEAH,MIAMI-DADE,FL,33010,1,2,2,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,741,,,,,0,,,,,,0,,,,,,,
3474162,AAMM LOGISTICS LLC,10330 YELLOWSTONE AVE,WEEKI WACHEE,HERNANDO,FL,34614,1,2,4,36000,750,NATIONAL INDEMNITY COMPANY OF THE SOUTH,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2481,,,97,Safety,96,Y,90,Y,0,,0,,,,,,,
3474352,MDO EXPRESS LLC,2109 MORNING DR,ORLANDO,ORANGE,FL,32809,1,2,2,36000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2038,,,91,Safety,,,68,Y,,,0,,94,Y,,,,
3476340,GOLDWAY TRANSPORT LLC,20800 SW 167TH AVE,MIAMI,MIAMI-DADE,FL,33187,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2156,,,76,Safety,0,,75,Y,0,,0,,,,,,,
3477858,DSR TRANSPORT LLC,20102 SATIN LEAF AVENUE,TAMPA,HILLSBOROUGH,FL,33647,1,2,1,36000,750,SUTTON SPECIALTY INSURANCE CO,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2491,,,95,Safety,80,Y,88,Y,83,Y,0,,51,,,,,
3478787,POINT TO POINT TRANSPORT CORP,2543 SOUTHSIDE BLVD,JACKSONVILLE,DUVAL,FL,32216,1,2,5,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2364,,,54,Safety,,,,,0,,0,,,,,,89,Y
3479608,MAYDAY SAINTS SERVICES LLC,1070 MONTGOMERY RD  #2305,ALTAMONTE SPRINGS,SEMINOLE,FL,32714,1,2,2,36000,750,CONTINENTAL DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2216,,,49,Safety,,,,,0,,0,,,,,,,
3480002,DARIAS LOGISTICS CORP,6831 WEST 14 COURT APT 303,HIALEAH,MIAMI-DADE,FL,33014,1,2,2,36000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,649,,,,,0,,,,,,0,,,,,,,
3481575,ZIGLAR TRANSPORT LLC,850 STERLING DR,CHEYENNE,LARAMIE,WY,82009,1,2,2,36000,750,GREAT WEST CASUALTY CO.,Federal,,X,,,,,,,X,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,597,,,1,Safety,0,,0,,,,0,,,,,,,
3481687,MOOV TRANSPORT CORP,10631 ROYAL CYPRESS WAY,ORLANDO,ORANGE,FL,32836,1,2,2,36000,750,INDEMNITY INSURANCE CO. OF NORTH AMERICA,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1455,,,92,Safety,,,96,Y,,,0,,85,Y,,,,
3481837,LUSS LANE CORP,11357 NUCKOLS RD #1011,GLEN ALLEN,HANOVER,VA,23059,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2306,,,80,Safety,,,97,Y,,,0,,,,,,,
3482961,A4 TOP LOGISTICS CORP,1712 LAUDERDALE MANOR DR,FT LAUDERDALE,BROWARD,FL,33311-5348,1,2,3,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,959,,,28,Safety,,,,,,,0,,,,,,,
3483027,YP AMERICAN TRANSPORT INC,5127 N 47TH ST,TAMPA,HILLSBOROUGH,FL,33610,1,2,3,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1513,,,87,Safety,85,Y,76,Y,,,0,,,,,,,
3486289,SANA ZARA TANK LINES & LOGISTICS LLC,215 GAGE DR C HOLLISTER,HOLLISTER,DADE,MO,65672,1,2,2,36000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1579,,,32,Safety,,,,,,,0,,,,,,,
3490959,TOY LOY TRANSPORTATION LLC,75947 SAFFRON LN,YULEE,NASSAU,FL,32097,1,2,2,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,398,,,,,0,,,,,,0,,,,,,,
3497272,ARTHUR & MAYRI TRANSPORT CORP,7126 W 33RD LN,HIALEAH,MIAMI-DADE,FL,33018,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,388,,,,,0,,,,,,0,,,,,,,
3503464,MAYAN EXPRESS LLC,404 HARLEY CT,OVIEDO,SEMINOLE,FL,32765,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2228,,,1,Safety,0,,0,,,,0,,,,,,,
3503636,PRIORITY TRANSPORTATION SYSTEMS CORP,832 NW 76TH TER,PLANTATION,BROWARD,FL,33324,1,2,2,36000,750,INDEMNITY INSURANCE CO. OF NORTH AMERICA,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1168,,,24,Safety,0,,,,,,0,,,,,,,
3504051,FIGUEROA ROMAN ENTERPRISE LLC,16123 SW 108TH CT,MIAMI,MIAMI-DADE,FL,33157,1,2,2,36000,1000,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,2612,CONDITIONAL,1/31/2022,97,Safety,89,Y,99,Y,98,Y,0,Y,75,,,,,
3504312,RUSA LOGISTIC INC,3823 TWILIGHT DR,VALRICO,HILLSBOROUGH,FL,33594,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3514715,TRIUMPH TRUCKING & LOGISTICS LLC,25 N MARKET ST STE 233,JACKSONVILLE,DUVAL,FL,32202-2802,1,2,2,36000,750,INDEMNITY INSURANCE CO. OF NORTH AMERICA,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3523045,CHEETAH LS TRUCKING INC,2613 MCINTOSH RD,SARASOTA,SARASOTA,FL,34232,1,2,1,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1672,,,,,0,,,,,,0,,,,,,,
3525856,ZAK EXPRESS LLC,5550 BAY BLVD,PORT RICHEY,PASCO,FL,34668,1,2,2,36000,750,INDEMNITY INSURANCE CO. OF NORTH AMERICA,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,623,,,20,Safety,,,,,,,0,,,,,,,
3531297,JOURNEY LOGISTICS CORP,417 ALAFAYA WOODS BLVD APT.G,OVIEDO,SEMINOLE,FL,32765,1,2,1,36000,750,SUTTON SPECIALTY INSURANCE CO,Federal,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,898,,,25,Safety,0,,,,,,0,,,,,,,
3532458,C&R ROYALTIES LLC,1368 LONG BRANCH DR,CANTONMENT,ESCAMBIA,FL,32533,1,2,3,36000,750,RIVERPORT INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1265,,,26,Safety,0,,,,0,,0,,,,,,,
3536017,FAKAEM DR DELIVERY INC,2525 QUAIL RUN BLVD N,KISSIMMEE,OSCEOLA,FL,34744,1,2,2,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,70,,,,,,,,,,,0,,,,,,,
3538273,SAMU TRUCKING LLC,17131 NW 37TH AVE,MIAMI GARDENS,MIAMI-DADE,FL,33056,1,2,3,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,732,,,,,0,,,,,,0,,,,,,,
3539470,WOODS ROSS & THOMAS LLC,149 FINNER DR,CRAWFORDVILLE,WAKULLA,FL,32327,1,2,3,36000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,820,,,,,0,,,,,,0,,,,,,,
3544871,FOUNDER LOGISTICS LLC,5601 COLLINS AVE. STE 515,MIAMI BEACH,MIAMI-DADE,FL,33140,1,2,2,36000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1372,,,,,0,,,,,,0,,,,,,,
3546288,T JONES TRUCKING LLC,2522 LAKE DEBRA DR APT 21103,ORLANDO,ORANGE,FL,32835,1,2,3,36000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1888,,,80,Safety,0,,96,Y,,,0,,,,,,,
3557832,ABRA GROUP TRUCKING INC,8358 W OAKLAND PK BLVD - STE 203A,SUNRISE,BROWARD,FL,33351,1,2,2,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1663,,,,,0,,,,,,0,,,,,,,
3558446,EKEA TRANS INC,8924 ARCADE AVE,JACKSONVILLE,DUVAL,FL,32216,1,2,1,36000,300,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3565937,BY MEANS OF TRANSPORT LLC,17693 SW 32ND ST,MIRAMAR,BROWARD,FL,33029,1,2,3,36000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,863,,,15,Safety,0,,0,,0,,0,,,,,,,
